obs_id,b001,b002,b003,b004,b005,b006,b007,b008,b009,b010,b011,b012,b013,b014,b015,b016,b017,b018,b019,b020,b021,b022,b023,b024,b025,b026,b027,b028,b029,b030,b031,b032,b033,b034,b035,b036,b037,b038,b039,b040,b041,b042,b043,b044,b045,b046,b047,b048,b049,b050,b051,b052,b053,b054,b055,b056,b057,b058,b059,b060,b061,b062,b063,b064,leaf_n,water_status
HS0059,0.319453300308,0.321305825815,0.328367254592,0.338422058743,0.333776352057,0.343079978863,0.372241139431,0.357546719421,0.384373990115,0.38067371219,0.37141859655,0.38543635156,0.378945574297,0.40276459345,0.372755723368,0.379489527653,0.364251369038,0.372587533706,0.354441497608,0.338367028524,0.341872049722,0.32848246898,0.31843677068,0.314275677258,0.296921121742,0.292899449117,0.291411343121,0.268099529933,0.263591994872,0.264301526081,0.244784071857,0.235983788137,0.240261822031,0.22018741483,0.219750821004,0.223655310782,0.217723150291,0.229918287182,0.217301014502,0.21452548627,0.230264074482,0.226959143648,0.252497001544,0.253834285791,0.267097375603,0.26952993279,0.289627878659,0.314305595732,0.307307330446,0.326335322011,0.326936002051,0.338403621996,0.336358719247,0.34743843363,0.378178506289,0.358645673861,0.358894608722,0.38002748947,0.349219429686,0.369676244454,0.382875280789,0.376198396137,0.382446703162,0.380262395525,2.48986494606,-0.740328419306
HS0060,0.311297977452,0.314054586025,0.319536975842,0.344951437089,0.358801359336,0.360382727345,0.363252460938,0.369123086061,0.389872422521,0.37596982286,0.385570395848,0.375896503456,0.383068915105,0.378027646147,0.376047921594,0.387394347565,0.376973443608,0.35811817811,0.368241634858,0.37986229616,0.353569026772,0.347222718131,0.340300697659,0.345381150294,0.323008544426,0.308004560275,0.300966046814,0.30001377276,0.278825277743,0.271567783248,0.250442344704,0.258951223605,0.243371177781,0.252701910494,0.222937686763,0.214280760749,0.224128207491,0.220832732178,0.218051944776,0.225664212818,0.216473623251,0.218074421684,0.216589086923,0.220553003875,0.219619340738,0.231025907914,0.218485915026,0.216019266877,0.23237165017,0.238517679028,0.244769938884,0.281786248481,0.282834081949,0.301298951348,0.299057657216,0.328602076302,0.369304079068,0.347159307801,0.360681670043,0.371383451147,0.367404613078,0.37831902487,0.387876279337,0.377506679336,2.8783477738,1.82458139579
HS0061,0.316940919009,0.328974482482,0.328371025134,0.352511892525,0.345860274281,0.360207151542,0.351790671725,0.355988661681,0.374951897409,0.363061963895,0.371071192858,0.369101455751,0.380700112697,0.362297309636,0.352867434385,0.345689135634,0.351385861116,0.328500509658,0.316282887131,0.30783311847,0.287851028999,0.283215267141,0.257507559997,0.251356556507,0.224565366423,0.227745206807,0.221737884706,0.18830780167,0.202371851861,0.200894802876,0.1981521946,0.194880084448,0.203604098379,0.202102015325,0.20849219702,0.209047858902,0.214010324609,0.213236803155,0.202518737888,0.220584196782,0.225576697759,0.230466752814,0.230205581483,0.234937506369,0.248279838067,0.258084238815,0.277137597514,0.273805130164,0.298255193609,0.290818941304,0.31939792545,0.323069329595,0.332289817457,0.32758798254,0.330508874145,0.358357784702,0.371868888019,0.359997257411,0.360243151361,0.374375874017,0.388027060963,0.370607390394,0.368961050774,0.390318866789,1.96784122682,0.0339244046421
HS0062,0.314442108915,0.331173121137,0.332024482677,0.326168132405,0.361870140604,0.358429481426,0.377775107676,0.359294534764,0.363333095635,0.376110661406,0.362638692034,0.386297926204,0.36891452261,0.378647551802,0.371623489765,0.368873032113,0.359021400374,0.352244716793,0.336866787277,0.317798246145,0.313524560851,0.306884415282,0.280172445048,0.287722093757,0.25394362872,0.256007138665,0.234666585068,0.240015517136,0.22540266107,0.230588143059,0.217140235886,0.207385745178,0.218737152815,0.22583004275,0.220107587964,0.20717422542,0.214017257233,0.21064940547,0.216036706793,0.227501730603,0.225870002881,0.233388904154,0.250458262216,0.250570397333,0.250279478318,0.262074651477,0.274799469541,0.292534023311,0.312079539257,0.31016310473,0.309800038373,0.333812632274,0.3317367786,0.354013941536,0.356543778083,0.33555270997,0.374482030226,0.359032784636,0.373518052227,0.360820494569,0.383026948372,0.38208063908,0.386921812144,0.374613703676,2.27649783224,-0.389782981488
HS0063,0.316055934804,0.310449412332,0.317340291734,0.332203994142,0.350651824338,0.3506964181,0.363387340819,0.366357303129,0.370180769111,0.383329447714,0.376802003895,0.377670522515,0.375786076711,0.392341781424,0.388917767683,0.386721805885,0.401706201676,0.387118815033,0.396639335456,0.375970405135,0.412734411951,0.38339380854,0.400092668704,0.377023644941,0.381967600277,0.364154089886,0.368840935163,0.350557908701,0.32027253029,0.32735151854,0.290764040498,0.288665902992,0.266220200795,0.279422128592,0.245609383775,0.244914656049,0.220171185516,0.21907141857,0.219496307232,0.234914143813,0.226021972417,0.218469055415,0.219825852712,0.230992947513,0.241228289078,0.232591860677,0.247188802049,0.235592777203,0.246457456635,0.254643231295,0.259870880625,0.282062941293,0.284931921423,0.305060162388,0.315315128724,0.332107514302,0.330530766414,0.346731333672,0.367727858593,0.372093343703,0.360316920712,0.364578723309,0.3784213493,0.375039917422,3.2496922619,1.38340848509
HS0064,0.315749037708,0.330887536805,0.341742764885,0.339608435937,0.353595844474,0.366229105571,0.374932183848,0.371709354414,0.37183505106,0.367537547659,0.39146138491,0.383443234347,0.389524026929,0.387124914432,0.388805011129,0.389812885149,0.376776404064,0.371598412039,0.378204696224,0.381749617001,0.373817247911,0.378894504232,0.360293017898,0.366593855077,0.349174730338,0.340503346186,0.322040080814,0.302872676028,0.299464854837,0.273606402384,0.290536686842,0.257882530478,0.250199163539,0.238883300591,0.239802064186,0.211999166811,0.243453080543,0.231166726083,0.221875991521,0.216211370473,0.22761941949,0.24573026365,0.237708540042,0.236721652677,0.244704471383,0.275619099068,0.258724154276,0.264761784693,0.271785738211,0.279251380073,0.279914985206,0.299858585576,0.307315591195,0.320199207411,0.326317556039,0.344056677708,0.359515475812,0.36669377842,0.374122004048,0.365877954194,0.367150968772,0.366930403354,0.375326622515,0.375095039751,2.79419144518,0.338900209928
HS0065,0.30716442467,0.315351702839,0.338175541358,0.337408082459,0.349726288373,0.351236513835,0.375559897103,0.382446638179,0.379469667177,0.361639075426,0.389534392724,0.376081843877,0.386525422001,0.387782407626,0.384707575276,0.388108016773,0.383438313525,0.374562502202,0.369475372428,0.368978369512,0.380122263521,0.354543856944,0.366642678485,0.352486070827,0.34916056099,0.347928211417,0.331677099543,0.312040403973,0.306950196421,0.294844814982,0.279620040095,0.2782725954,0.267674603719,0.252203430752,0.243508647498,0.23981690384,0.217203183702,0.232536298987,0.216734008036,0.235493413651,0.231578129227,0.243111571058,0.236738873687,0.241420258531,0.275617020305,0.26841792291,0.287117481828,0.305369623283,0.30467946116,0.314740589639,0.318252609449,0.337299482942,0.335016481025,0.351828954692,0.346694803165,0.348286534944,0.37362095431,0.379592159752,0.369139223707,0.365567044409,0.367583433889,0.376619904801,0.369698327508,0.372225036795,2.88336625846,-0.61901391013
HS0066,0.313549376309,0.320386128934,0.316789100371,0.346567853028,0.349439758462,0.340012499242,0.355197594598,0.361926073957,0.352699191523,0.383783095435,0.373063443817,0.361803859699,0.387424942505,0.368574360544,0.361117087401,0.349629982255,0.339927366053,0.341929121616,0.31869707443,0.305019278127,0.264715133333,0.259747570663,0.246596126121,0.226439630019,0.222313716211,0.213847320862,0.197424920772,0.178756532225,0.174234866913,0.181995320913,0.180604579753,0.18328372721,0.201889004211,0.194098886404,0.190929461852,0.207638972716,0.212214411257,0.203753835822,0.204256475762,0.216621591109,0.227288942534,0.23320339974,0.226445057796,0.230492865736,0.243144079264,0.218918344545,0.250974173523,0.264921241085,0.248973379771,0.267455129983,0.283832344343,0.283676414308,0.30466037775,0.315340116591,0.318227848504,0.339021659711,0.368721138967,0.359153108617,0.363722283627,0.373205663969,0.380377839517,0.370005411041,0.379874677726,0.371861973589,1.7073367176,0.912593285711
HS0067,0.298444108157,0.31066148003,0.328716014711,0.343706625401,0.346887285843,0.350058307016,0.350017449201,0.381216360232,0.384184278715,0.357554123777,0.381214985426,0.39073536341,0.379685364182,0.403390326574,0.404916759983,0.390867822776,0.370105727707,0.362812618181,0.374990281716,0.385969258567,0.369308683049,0.373909588194,0.361287871797,0.362520252667,0.352082200639,0.339651594813,0.31742851145,0.312612191046,0.30840417996,0.296288879549,0.270056311937,0.265912823891,0.25190184721,0.250460631923,0.225585341654,0.232776268156,0.220029465764,0.241933535057,0.226696759871,0.232526141939,0.226314848096,0.243689731307,0.245905510136,0.234898288031,0.261220912579,0.277404828024,0.284789769811,0.298486068489,0.311475058462,0.30665682052,0.299724622057,0.336452608897,0.338300841548,0.351027027517,0.350832695982,0.35310254637,0.359709000152,0.374458613754,0.3536100652,0.365123510526,0.382741767437,0.392011451679,0.376175630414,0.369570329328,2.88265248552,-0.281885506369
HS0068,0.305523825369,0.322930324842,0.320025422814,0.317250738975,0.332155156835,0.350268302949,0.372516574483,0.367951902588,0.381928038059,0.379711486211,0.400185075794,0.368136507715,0.38847441257,0.38162443122,0.381203915144,0.374796565833,0.365533873415,0.372456784157,0.350974028994,0.353522272687,0.349867964219,0.346207518158,0.319697022367,0.321914443002,0.31877291823,0.303685650588,0.299176286451,0.281085837637,0.269869299472,0.272080499799,0.255041973825,0.244174513237,0.246638860006,0.238429871012,0.224894680623,0.22892753386,0.228381079663,0.21703394283,0.214833928924,0.212622849712,0.234470919427,0.220647159704,0.234645900099,0.235126347892,0.238676994268,0.245759190485,0.263202361546,0.270795680524,0.27475493645,0.287298734214,0.295709361953,0.305216550005,0.320237181786,0.324531673969,0.341970220035,0.347770030556,0.374497142609,0.363766034947,0.35729292612,0.380379264006,0.379664783361,0.373718834748,0.375593077658,0.382649828288,2.62554032927,0.330290117099
HS0069,0.314051889547,0.32866795007,0.327496571056,0.351889827206,0.343368896623,0.340738479475,0.354244779522,0.382075013792,0.370002589241,0.382582966267,0.364813032122,0.395201656531,0.392513832995,0.374139542161,0.355255942918,0.352069068466,0.346944799829,0.346814301636,0.335835131986,0.335122686248,0.318646148869,0.300665568347,0.294002506064,0.264818336141,0.269410234144,0.247833719888,0.257985054554,0.240576339677,0.214979032656,0.217888016677,0.225901390402,0.224572193417,0.222047324619,0.20920886924,0.235169241259,0.218638837513,0.246701898114,0.220054521435,0.21758155618,0.243068901971,0.242683285633,0.252536756725,0.269397335051,0.262804595201,0.28516174449,0.304931743433,0.31714156296,0.332388479225,0.346816355712,0.360363611457,0.360925178771,0.357725456162,0.374045534489,0.366316625335,0.376047425852,0.375710625428,0.382182309268,0.375551923835,0.378107170657,0.373542042252,0.362129879769,0.371059041229,0.384506975416,0.379522966476,2.25974953654,-1.929441105
HS0070,0.30212029489,0.31696115879,0.32422791086,0.33745202395,0.345961236523,0.355989919628,0.362424046247,0.357956109999,0.376926653868,0.382880178691,0.392022439239,0.37644876137,0.391319215389,0.376472542226,0.383695630816,0.373107899127,0.373108088975,0.379002192535,0.370670361146,0.357706747028,0.351046459385,0.339984380789,0.324786226312,0.331266765437,0.304677246708,0.301121831965,0.283839317988,0.28688527391,0.27885517155,0.269678482747,0.243824832066,0.247112537658,0.240461257398,0.231075263163,0.228625036522,0.225974416579,0.223623040541,0.209440995493,0.22195210955,0.246665813818,0.235850366405,0.232109358252,0.251627516121,0.260923203454,0.262173116914,0.29249705209,0.301485891493,0.308900080326,0.318384712988,0.320887119944,0.341009273578,0.335691544628,0.344110171455,0.355140386448,0.378211678934,0.371992424477,0.369099725413,0.372859222726,0.363706407447,0.392850898821,0.377730431364,0.392099683643,0.382497398683,0.387273488999,2.4461690287,-0.85810458191
HS0071,0.302682138379,0.322764280324,0.321127176149,0.341909582313,0.334553778394,0.349352035528,0.353595646382,0.360346973173,0.370974427379,0.373344859826,0.365179966746,0.377399577211,0.375582599704,0.370458433041,0.385072319508,0.355302770412,0.364376373081,0.340288716692,0.333830083759,0.313267595222,0.300835492898,0.278311035318,0.251705871385,0.259460064637,0.235130362321,0.226638953173,0.22419366367,0.214726227698,0.214807689522,0.2025901757,0.206772186927,0.202502924119,0.207727537199,0.200497387656,0.190569958097,0.218637865981,0.202490168649,0.208755774797,0.21773675473,0.223280343863,0.219517920784,0.244436395231,0.254616488673,0.243888604554,0.266983811829,0.271698875723,0.284037632937,0.309227733598,0.316032571187,0.31520516837,0.323781560279,0.347524083729,0.353962386077,0.352718604153,0.357211176436,0.34879579345,0.377253054097,0.373443226409,0.369619316472,0.381452173598,0.388943652327,0.378074515083,0.386369181019,0.375736678105,2.08868272752,-0.785362390033
HS0072,0.318710571677,0.322267800691,0.331835661575,0.339592975586,0.347893016746,0.343607405146,0.370765890284,0.364816021357,0.377539318314,0.383961679713,0.387433338163,0.373159739386,0.373488566625,0.370366780894,0.374332633066,0.374047702136,0.35834022589,0.353825740535,0.340685820557,0.352658798811,0.343383877997,0.311791252203,0.307397214373,0.296917915683,0.295412848928,0.275566970994,0.273765431544,0.258439144233,0.260912147153,0.24391052159,0.234029748496,0.230058805985,0.237634080684,0.221496019066,0.216434121759,0.223951603271,0.222362755665,0.214542714233,0.21460891112,0.219197185147,0.228938620149,0.208785470782,0.226500265523,0.232356883552,0.236029120323,0.252477777801,0.24503097355,0.250875911833,0.257015433761,0.283935684288,0.289917193012,0.292041619021,0.309808470646,0.329554026243,0.329651870898,0.348641271195,0.344530936857,0.349811892329,0.356496809552,0.372904269201,0.392377981245,0.374733808738,0.386193089933,0.387367812125,2.10829464661,0.709009243539
HS0073,0.306434470241,0.329130524277,0.342446946115,0.347414485199,0.345830024901,0.358500756552,0.357690096694,0.368821516535,0.357257099343,0.381307247929,0.371714003617,0.37501232625,0.378955896144,0.372281910134,0.363245696519,0.37721978091,0.341424239074,0.355886032678,0.337653916645,0.329765486871,0.308148810896,0.296094222376,0.302886544582,0.299056412025,0.261124598314,0.257038885411,0.262669825944,0.231653015504,0.249289199975,0.238001464181,0.209175080274,0.218385872596,0.217361681094,0.218503886578,0.207705896076,0.206278370564,0.208470720013,0.223858923397,0.229800543871,0.208465912472,0.213081051114,0.210994595814,0.230393150517,0.240360240763,0.230211343055,0.228278460757,0.233149096012,0.241265012647,0.246490155535,0.251862522967,0.27758732173,0.269281258872,0.303213540401,0.30208033147,0.322844794057,0.335478614921,0.33877981472,0.348570543855,0.367774067211,0.380809129052,0.363197588711,0.371518766988,0.384369270651,0.391187827283,2.25600917541,1.37679867106
HS0074,0.297871785871,0.31836997955,0.326792979721,0.337844767224,0.355091687837,0.353068627286,0.369199794049,0.380171975344,0.379293231637,0.377167666196,0.392778521313,0.372233571817,0.380509632204,0.369740059091,0.377634376089,0.364505668126,0.36494578983,0.352540599033,0.323883039729,0.327423360179,0.298392856616,0.308367289622,0.292259178006,0.279178654099,0.256773042374,0.243518789087,0.257212753281,0.239375749333,0.230473246451,0.227244814827,0.2276844017,0.222812747043,0.21782788028,0.217310034343,0.21795769826,0.220477952759,0.213739927091,0.22532569285,0.217361414348,0.214975423974,0.214385105994,0.213868917675,0.213854371386,0.234800352216,0.212714667487,0.216034201133,0.233936705033,0.226371722602,0.23555416377,0.250097039146,0.238333851659,0.266691560007,0.260961931117,0.311879545508,0.318584598317,0.32915220499,0.347154993891,0.354886512855,0.3370481727,0.376065426433,0.3813292975,0.375346053424,0.379276063859,0.379799992219,2.32153311285,1.76163981129
HS0075,0.323852801321,0.32942272911,0.332240067103,0.338730521735,0.353584711358,0.351900381516,0.374956736343,0.370768244897,0.369204515805,0.360125505306,0.37794310579,0.376278225112,0.383200621232,0.384687563049,0.377766844881,0.371557596671,0.371951685012,0.354930821755,0.33219028569,0.331658929316,0.313546756625,0.319621396045,0.302720557007,0.288413254777,0.272418290477,0.279136090634,0.243856142329,0.2544190026,0.257781307542,0.23236457234,0.237956141552,0.235018456768,0.210669461244,0.208477365128,0.230134749598,0.198518828079,0.217441124917,0.220972562182,0.21515045596,0.230247412216,0.223543696663,0.218726074986,0.24403077669,0.248466483806,0.240679278936,0.262652756852,0.272697211815,0.288726840751,0.286730405667,0.312120352739,0.315062682688,0.324100213335,0.348105698031,0.345284764776,0.344301637902,0.352563957881,0.358228443122,0.359474164622,0.358909633398,0.373065820451,0.377693064052,0.386348226023,0.377976930807,0.377968282031,2.37120923379,-0.14773264065
HS0076,0.324083721881,0.318003260346,0.326912915217,0.338902385668,0.354777863928,0.342667249751,0.362990093032,0.360911428212,0.363810897301,0.382328156207,0.378200670914,0.372606503045,0.366841378023,0.364632844699,0.378370478109,0.362259610285,0.36960904998,0.347665326343,0.347822843606,0.335194252067,0.336152905174,0.324401127306,0.296870641646,0.295309669141,0.287493661723,0.27961117779,0.271655101323,0.253587539304,0.244536966773,0.240541837444,0.231390855016,0.244688571268,0.228545705696,0.224581272196,0.211408165894,0.222958200996,0.218439818302,0.220626190962,0.225078692898,0.226516116642,0.229154802047,0.250189902717,0.253698232461,0.257514110866,0.281541002734,0.287321772993,0.301681810915,0.323995353566,0.324286115217,0.31666763934,0.341452909187,0.344807583077,0.347358725692,0.363868965613,0.363113296183,0.372270984837,0.374048604445,0.36374994066,0.376835163775,0.37527500003,0.379010498446,0.374018531609,0.380164239981,0.379109111224,2.24344277575,-1.34430841552
HS0077,0.316539074649,0.322649299931,0.331452422471,0.344689986981,0.337167055228,0.353795564271,0.353346090511,0.374005568325,0.366226113617,0.370562364493,0.357009723727,0.373823906249,0.367823304844,0.387817128783,0.367532192655,0.357376478657,0.35151469969,0.34671514767,0.313756958626,0.298757709005,0.293139829726,0.280263273882,0.245347844416,0.236253429661,0.22248115503,0.21589389541,0.208314989877,0.193667398369,0.197062345141,0.192627580715,0.191075939504,0.195130939262,0.205591253785,0.184386842098,0.218625677406,0.201765689351,0.217330761837,0.213899404518,0.217729039699,0.219742203499,0.217697022086,0.244032138918,0.229224166871,0.250049825076,0.265682985198,0.263462428299,0.258470953373,0.288854228009,0.286798434316,0.302340001573,0.294950424876,0.313611433328,0.347538181444,0.329928086965,0.345702183383,0.351367016759,0.353442421664,0.369954750505,0.368921060822,0.371376771599,0.370009362504,0.367287753949,0.384343683241,0.371093583929,1.74476624382,-0.0752992149999
HS0078,0.296853080734,0.315003261883,0.327317119949,0.338159002276,0.34732286951,0.366980710999,0.361374831901,0.360254774731,0.35775646921,0.385379257199,0.374701660148,0.373348662069,0.383298025201,0.372239000158,0.388548410809,0.375778338513,0.383507180875,0.379358210893,0.360578681579,0.369314545212,0.367765280831,0.35215718606,0.345647459113,0.347170701327,0.334377042407,0.31974075329,0.305663742019,0.305409142895,0.274099005589,0.28375905349,0.270517007571,0.257489010812,0.254145364607,0.245987430713,0.237711485849,0.226111939417,0.239403699322,0.215988073044,0.21815330316,0.227271428104,0.232111338425,0.222033145865,0.239154093106,0.243992347082,0.247685663255,0.256157009444,0.261523237583,0.277485889876,0.284823203338,0.292489559041,0.32028562345,0.314197459069,0.329099097841,0.336546502647,0.354776527,0.350781222267,0.363652171877,0.374759366598,0.370051036517,0.376069642646,0.376208691228,0.395171464415,0.386129310845,0.377882700411,2.65440054878,0.155948795327
HS0079,0.2996718147,0.330350132597,0.339890063707,0.346954388889,0.352595353177,0.34824247508,0.35624966219,0.371990957012,0.368724990157,0.375358404639,0.383524152962,0.376403220949,0.393618284056,0.365982558069,0.384395545686,0.393724886815,0.389833468031,0.387815030183,0.354438779498,0.384468722583,0.369200946419,0.358311541851,0.370527988371,0.359275103497,0.335968753023,0.334211386398,0.315345660114,0.303636210716,0.302545276097,0.291828234062,0.286427908184,0.264612445878,0.254218330324,0.251746081741,0.238006220646,0.230288479175,0.210850693776,0.231608314094,0.224951479066,0.231336204329,0.23593161384,0.244809819854,0.271342398113,0.274904796969,0.281644003266,0.306637183286,0.318715161672,0.327823870045,0.344838563263,0.349891762629,0.359096209534,0.373017888005,0.37145461113,0.383725266327,0.369393439921,0.380508722487,0.367296099251,0.377027412854,0.378510582081,0.379176781122,0.376402765093,0.387696284918,0.381567515962,0.388914122888,2.80074384201,-1.83027682115
HS0080,0.323001489419,0.303191906842,0.334094840265,0.341390377201,0.350915343288,0.343393945644,0.374762277029,0.355086530907,0.377840494645,0.378545173433,0.376090239041,0.372321211551,0.391923043172,0.403335071381,0.392973359138,0.401159790534,0.389705755419,0.379524817239,0.357672813842,0.389124119652,0.362452977178,0.371708539609,0.360674635321,0.349654023525,0.343191718708,0.338628389809,0.321436897803,0.319127971732,0.295837780102,0.291694340552,0.274682665953,0.266459854487,0.268572940154,0.239159337261,0.228596814967,0.219202229373,0.229437952244,0.222888845607,0.22412964273,0.221985909011,0.235390375767,0.22845032549,0.233731706434,0.241798981175,0.257297740719,0.255984867531,0.27089627056,0.279195978757,0.295401603914,0.30828670389,0.314622217154,0.319112161045,0.329254182136,0.34556253797,0.331690806312,0.360727314743,0.352260311837,0.369630306852,0.365541961553,0.359655524446,0.375128484333,0.395590327647,0.360422826725,0.375248867375,2.74183505948,-0.0669800622966
HS0081,0.319422015448,0.318376328759,0.330393754146,0.337990501702,0.346184408408,0.344536521852,0.350683728942,0.371771430386,0.363392393913,0.361819436247,0.384192124924,0.391065078697,0.376161762449,0.391251546762,0.378356318437,0.375076923223,0.385982268209,0.394141613861,0.37843671632,0.388626017006,0.377994374826,0.388758571647,0.367514165338,0.384584469709,0.375837680532,0.362858795431,0.339853707396,0.329749272467,0.330084100963,0.316934269456,0.295251201851,0.268223220292,0.277530540373,0.267945714908,0.245409090658,0.221340434629,0.230896221153,0.232384315886,0.215998996077,0.230058808362,0.237975245704,0.245956845538,0.24960352648,0.257702934778,0.273366390451,0.284587181628,0.294217045317,0.305713023075,0.326279641995,0.34297803649,0.352842273979,0.358040275082,0.351698421068,0.380202025965,0.375441686777,0.370391042184,0.374071928865,0.387447174184,0.369020945849,0.381169896631,0.371813643762,0.370358310386,0.380196696648,0.373882598029,3.06619550186,-1.31767456313
HS0082,0.311958499939,0.321690631853,0.327542173403,0.346728761857,0.345379182954,0.338812630928,0.351130138248,0.371885280787,0.363860802944,0.362447922453,0.378227540707,0.389100084929,0.383264009219,0.366190115087,0.374048327232,0.365067189683,0.355037144192,0.343347382971,0.341149769649,0.321767440283,0.295865437726,0.28756562192,0.272769515113,0.248366622472,0.254446040161,0.239965158918,0.220679245242,0.229302481583,0.217092734404,0.21173165394,0.210269236348,0.220393590648,0.203175099534,0.205464302405,0.204866551393,0.214545086206,0.204667971614,0.225322487065,0.21997363717,0.240561538057,0.232230328471,0.233006272768,0.236264743039,0.234450094002,0.262053351977,0.263867875396,0.288308353678,0.296920857841,0.308768274393,0.316381799688,0.332775065299,0.338718039207,0.342657903058,0.368086551698,0.357779697238,0.359865546718,0.372579725056,0.368119074228,0.367698384581,0.374563793979,0.38077344566,0.391978787246,0.384135318448,0.385117749771,1.91543431866,-0.761925698844
HS0083,0.303718700001,0.319503990878,0.320982404994,0.349036999925,0.346674371549,0.342819403276,0.351545773711,0.362231256119,0.384902944353,0.366261774677,0.378877695193,0.407558476289,0.385015051875,0.38291706621,0.372713392291,0.39216955698,0.392363598128,0.380761424699,0.371747353234,0.382875167299,0.385271506767,0.388467360795,0.378128503666,0.365738557659,0.358490134061,0.354678397516,0.344882066313,0.316904095922,0.316378290824,0.309910420596,0.282752230468,0.283590026244,0.264838116342,0.241549975597,0.239884837181,0.239251051269,0.222675460087,0.227096267023,0.227044210409,0.223938122511,0.224568278952,0.215292128086,0.245905862127,0.229037653457,0.248914833644,0.253254787938,0.252127620366,0.271835430174,0.281551940429,0.285377687489,0.310123420134,0.296588790629,0.333528963385,0.346451733004,0.356372248385,0.358209175794,0.367336483915,0.365010640401,0.364644632751,0.38398306769,0.36532161832,0.40103085874,0.383845294592,0.372933203837,2.93760707393,0.255937633009
HS0084,0.300547198206,0.312005049082,0.32936460498,0.332724234312,0.364842070585,0.35070491221,0.351188933379,0.372041445999,0.379127526584,0.380551268898,0.380256596503,0.384826345122,0.378012277235,0.380459763824,0.37985394648,0.368391572556,0.371978590598,0.357035954009,0.371207266724,0.34886818682,0.345665552675,0.355855545215,0.326779779774,0.330740259594,0.320815700577,0.302508905801,0.29231231869,0.29643526299,0.286920180446,0.255237717855,0.259302580183,0.255083885523,0.239096471157,0.215531016649,0.226367646126,0.220556964029,0.227290350821,0.231619149925,0.233111237972,0.224094227814,0.212725831723,0.219171599613,0.227573792067,0.251025302692,0.235947306755,0.246995784241,0.247253303575,0.257361385078,0.24243638261,0.28179908129,0.281016007365,0.287974661603,0.315896943872,0.302823219793,0.314311610705,0.341588547658,0.362472256862,0.352927951893,0.37159158478,0.37782709651,0.37155579559,0.369959862731,0.387526692612,0.366331434556,2.52572330096,0.889346175447
HS0085,0.30788776981,0.330846593894,0.331051262797,0.343135692883,0.350520100607,0.371447817563,0.367051935719,0.374055831099,0.379139005619,0.36443430517,0.367345398085,0.379108407851,0.400830853498,0.39233351204,0.377514149643,0.378221445885,0.371778960596,0.381779706549,0.372335549083,0.365492587125,0.366933219108,0.35322957646,0.343110509698,0.341629929481,0.33994974079,0.326647644945,0.317271286075,0.299697689415,0.294327457099,0.27108700735,0.256702240169,0.27018401867,0.253813889163,0.235499184875,0.238813125587,0.21615216519,0.217863368738,0.224367767341,0.22604079169,0.224914782256,0.229491392981,0.216821058235,0.227767696616,0.235495304105,0.228808572585,0.23332596013,0.257157081286,0.26774664799,0.258322673841,0.273662925471,0.285827901658,0.300539376985,0.296961917598,0.32039725382,0.332419824257,0.339600372111,0.352136750727,0.35587161275,0.369495049076,0.386426619056,0.385999303852,0.37527097616,0.379767472971,0.376092846375,2.77953791722,0.887359919345
HS0086,0.320341799912,0.322560899055,0.325380913584,0.3301375416,0.346773210662,0.365104266563,0.370395036967,0.372246389416,0.36174422154,0.380173812087,0.376190153431,0.385089831365,0.384987961002,0.385095410895,0.386258900377,0.38061248234,0.355389007667,0.361027082005,0.367164061262,0.356574878923,0.360638555545,0.348446769849,0.344472250971,0.326257332471,0.316736271324,0.306867594184,0.303454976385,0.282812306515,0.294788650672,0.26872564952,0.264047558587,0.261435526353,0.241517058104,0.24287962373,0.238226785406,0.235763032553,0.209759525258,0.220332462395,0.213988093973,0.239379145854,0.231222654531,0.240822095454,0.257016493633,0.245211063785,0.256539960356,0.264871458725,0.259686834836,0.270493560219,0.281601834319,0.303725835894,0.300042604876,0.311918668478,0.347910554561,0.336959581487,0.348684807653,0.36424229216,0.360740434342,0.374821622975,0.371067817,0.37185492862,0.378005513309,0.370837510354,0.389321425679,0.374103990496,2.64736803721,-0.130530974595
HS0087,0.311285768144,0.316878305497,0.330222534518,0.333861235889,0.345660148845,0.353794439172,0.352858448532,0.370731109028,0.377980852813,0.37550647786,0.384697047826,0.390527885668,0.373002670804,0.371080667475,0.386334217638,0.38092039342,0.376258057765,0.380808771317,0.359276820832,0.362491906389,0.348327700451,0.343748838517,0.333066998872,0.337496501318,0.306203843532,0.307364228413,0.313108888464,0.293549375415,0.268200032695,0.282293312267,0.252010895853,0.25503433951,0.229571687782,0.227976041869,0.238190894816,0.222930985297,0.222107437613,0.216381295847,0.231677002086,0.229775781228,0.243652601724,0.253046421654,0.250998383625,0.276224038624,0.279101031584,0.297418579529,0.305909140884,0.322656836814,0.344667814104,0.342100308994,0.338354639531,0.366624919254,0.375013376327,0.400326721073,0.379545794295,0.396916177736,0.38284266221,0.395746565052,0.38226278222,0.38254592047,0.378325182556,0.370458906335,0.393707621571,0.381917011692,2.7386227177,-1.87530463221
