obs_id,r_450,r_475,r_500,r_525,r_550,r_575,r_600,r_625,r_650,r_675,r_700,r_725,r_750,r_775,r_800,r_825,r_850,r_875,r_900,r_925,r_950,chlorophyll,water_fraction
SP0166,0.148576294614,0.158929766309,0.153754376917,0.152883369429,0.148981413926,0.151939102115,0.152848230714,0.14291932288,0.0761487655105,0.00548132043778,0.118349768308,0.290171280314,0.359942862778,0.367524105319,0.367768458326,0.370516251662,0.377029193235,0.372961090392,0.340251782751,0.316122773996,0.331500995982,54.6643271207,0.773602437691
SP0167,0.152135491011,0.14883532498,0.155559970907,0.14729589448,0.150799431367,0.152405667064,0.151805774861,0.142100327616,0.117872512497,0.106606823314,0.200787531593,0.313160621759,0.358837567722,0.358429196715,0.369291767379,0.372714564671,0.379446742251,0.377500678229,0.355026290792,0.313658687174,0.329325233563,25.0314360528,0.855346347658
SP0168,0.148658654776,0.141918576057,0.149679395913,0.145286201411,0.150277933928,0.149322222755,0.147870163338,0.147915571126,0.0944840380242,0.0579756765741,0.154645933027,0.299339426394,0.359730827887,0.360330641335,0.380171996053,0.367886920986,0.378202317244,0.368092565626,0.357526353884,0.323800234042,0.342600822117,41.7041742422,0.604106784693
SP0169,0.147399154224,0.152322646755,0.142931721654,0.149505257225,0.149836618757,0.149427177403,0.147750183502,0.144199550814,0.0786330356096,0.0152483547527,0.129862894461,0.293076717835,0.364948406469,0.367551528861,0.377212999192,0.374601709028,0.374316444073,0.372857411611,0.353620731392,0.317861951636,0.346044144382,52.9098340627,0.633172130756
SP0170,0.149014123929,0.144517423291,0.149617129767,0.15512014057,0.146894045732,0.156410040451,0.147450960535,0.149286673503,0.132850774668,0.114132195908,0.207142869585,0.312995342973,0.359266285423,0.367175782805,0.3807715373,0.366704541447,0.379565967755,0.375464701743,0.350973211152,0.307605713364,0.336005427284,23.5812172862,0.835611013133
SP0171,0.153431932475,0.150599430086,0.148442422172,0.151345751951,0.146810692193,0.150498104476,0.154857753929,0.134672274771,0.0817442943569,0.025404541655,0.130504930038,0.295787781302,0.365091830391,0.372696954683,0.370755557158,0.377025714043,0.378409091709,0.370530273124,0.366502960478,0.317615379449,0.336587414814,50.0759536793,0.686048846528
SP0172,0.145999775772,0.15050367619,0.148173545963,0.154560633231,0.147741225744,0.156538641862,0.149650686486,0.144169629189,0.0750516490353,0.0210789962483,0.125800748245,0.285524047372,0.361973658895,0.367507903082,0.370930551644,0.372485444982,0.379038435703,0.370557939437,0.34075103408,0.304266765449,0.326776962923,52.6430315698,0.892098755776
SP0173,0.156867451059,0.152482003504,0.15794519463,0.155554287828,0.152113046857,0.151899335901,0.146991418763,0.148703499597,0.117866386936,0.115571107081,0.202430018962,0.313362419264,0.357524898241,0.372882510689,0.37528871808,0.38137375021,0.367239150077,0.372506389664,0.351336193673,0.31053099586,0.325407076991,23.7156312278,0.818319265036
SP0174,0.153745486839,0.151946329818,0.136563598205,0.15115818906,0.159788243366,0.145216774728,0.150766082268,0.148499551776,0.118921034088,0.11588805744,0.199729014195,0.317365219564,0.354090169493,0.368513620906,0.370781511295,0.370989154039,0.373577380385,0.37634482187,0.352371781911,0.306051590593,0.334287858596,23.1178302344,0.89435457249
SP0175,0.149927069287,0.157513330929,0.154089526595,0.154537533737,0.148361197474,0.154202533472,0.156641568547,0.150401723704,0.107361415331,0.0791302198423,0.186282476264,0.301948023234,0.35965530207,0.36745677522,0.379122028358,0.376731161871,0.37229361589,0.369085262162,0.353499757312,0.331077870778,0.336730451873,32.7060884223,0.640314263314
SP0176,0.155804368017,0.146090348521,0.150811197172,0.140205130871,0.15121566809,0.149675727153,0.156938424763,0.14828635658,0.11943660519,0.0917837200177,0.189380249023,0.314354627388,0.36169023125,0.366097873148,0.370587624951,0.374977444916,0.365083658242,0.377175300295,0.347088999646,0.312708268027,0.336278459818,28.6698950441,0.787507391655
SP0177,0.14225914219,0.149235676971,0.155018091475,0.150395009843,0.15388219131,0.153094352992,0.149866125244,0.147696845237,0.0916016153468,0.038643839607,0.15038559378,0.293412011847,0.357725363914,0.366213007497,0.369331489529,0.370066384207,0.377562768238,0.371192304025,0.349526216838,0.319168389239,0.340704115771,45.7880679619,0.683895141228
SP0178,0.150311191464,0.145891004693,0.144892742485,0.149212897742,0.1498253038,0.153698877773,0.15200828542,0.142272349791,0.115192512207,0.0880663617989,0.181433071671,0.310147118498,0.35409502816,0.366986951467,0.369096765961,0.375257814855,0.365029249214,0.382674150903,0.350620191683,0.324404855151,0.341996311386,32.8057040502,0.63869389818
SP0179,0.150985903136,0.147162883498,0.152747898202,0.147910996116,0.154643441439,0.149622746038,0.149725016369,0.137606269412,0.0626091995928,-0.01246241902,0.1185522339,0.285673903929,0.351226900753,0.371431705405,0.373280729025,0.375425673464,0.37105363299,0.368592212979,0.348255359787,0.314460156012,0.334331569164,58.1272864116,0.799989789154
SP0180,0.155379130429,0.158204740636,0.149155762409,0.147240399659,0.150943982633,0.15438387073,0.153501864013,0.154003530251,0.126809267008,0.126426721954,0.214725926404,0.316636474986,0.359979540398,0.367867059172,0.371564522693,0.375834398386,0.37189086888,0.36711568107,0.352334990666,0.313439269876,0.334023863968,20.770220221,0.826028935842
SP0181,0.148580341805,0.149208616094,0.151310591362,0.154788095746,0.152309079617,0.157875835413,0.155137450164,0.147456247342,0.126098385159,0.107380212011,0.193224236407,0.310092186093,0.357204737256,0.376896265536,0.370854937305,0.376749101657,0.369594210992,0.372674019318,0.36237335297,0.328793375711,0.341357674212,25.349771969,0.601942792705
SP0182,0.151821951679,0.147978689074,0.14765107571,0.146656064424,0.155672552205,0.153637725096,0.150911700712,0.139453354048,0.082949349134,0.0191158133575,0.139359899207,0.29360255553,0.354322289691,0.372352317818,0.380229217344,0.36873666103,0.376224423427,0.370962850001,0.349826635284,0.314650680773,0.345125820379,50.0954197675,0.699814663044
SP0183,0.143309142132,0.157208936179,0.157387066889,0.149550771149,0.154674884701,0.149035702415,0.159084657075,0.147267604906,0.104709780953,0.0767145052319,0.173284224018,0.302987074719,0.354663752149,0.366053208512,0.373537892459,0.373272613505,0.371494646665,0.370202654352,0.354493288196,0.320164046505,0.341015975755,35.1324480558,0.729090871061
SP0184,0.143942945024,0.159202702638,0.149323773736,0.15547850054,0.159207480472,0.153970876869,0.152734443895,0.144624039062,0.108112221593,0.0927696543773,0.192786813477,0.304662024138,0.368399311632,0.374601128485,0.366395717148,0.374308300959,0.375394750652,0.37311604855,0.361362553713,0.332852811746,0.35035311893,30.3965041743,0.610178234706
SP0185,0.145803457423,0.147798487658,0.154824291038,0.150223147667,0.154819853304,0.155001912385,0.153268812055,0.137140324814,0.0822738631341,0.03777764585,0.135848086356,0.305002721396,0.359467438288,0.367420264186,0.370434059922,0.367726787227,0.374512225616,0.367521511337,0.357723523302,0.321105162025,0.346032133708,47.9019067878,0.650549637949
SP0186,0.143729744738,0.151997937104,0.151978569895,0.154390892859,0.145593080059,0.159019347753,0.157429625769,0.152746942199,0.118671847998,0.116235046721,0.210322149604,0.303008463095,0.360012721923,0.378979998897,0.372809573072,0.375375929407,0.373057356047,0.370392202886,0.356135891045,0.323161460293,0.338796758545,22.8079982151,0.702913702318
SP0187,0.148972296812,0.150781889127,0.154896646364,0.149503638615,0.156472844909,0.154180426849,0.153798056426,0.141228246702,0.092861646641,0.0478920826298,0.150870175804,0.306686386154,0.354040699822,0.36980909693,0.373377260129,0.378529473302,0.375724475129,0.369746370937,0.355756397989,0.314471889761,0.338950991961,43.6359468127,0.777195520312
SP0188,0.154894515867,0.151281988161,0.146377360002,0.151087419474,0.154599945086,0.153836223883,0.15298017074,0.145964964937,0.0928134553897,0.0565039806583,0.149920472736,0.296605226706,0.361974436195,0.3708485446,0.37105046646,0.374215370552,0.381856653223,0.369924307992,0.353773096038,0.309950352858,0.33508577619,42.6683015599,0.739727186671
SP0189,0.149073909317,0.155117870964,0.151285685957,0.149472239539,0.16021640402,0.153193611559,0.152078344581,0.146558210663,0.118101530143,0.102989506479,0.188182294495,0.307877948328,0.357757217491,0.373597452473,0.37213898963,0.37720775015,0.370635337893,0.37443651778,0.358943060218,0.326722471601,0.34517757785,28.012636253,0.604113690339
SP0190,0.152569074937,0.150213871601,0.14876757438,0.150031122605,0.147778799512,0.148422343795,0.150024328903,0.148072319663,0.124709364918,0.0960064621435,0.189857159383,0.312528711811,0.356614771009,0.366436635703,0.36685419871,0.37079734388,0.372581465654,0.37669034164,0.347723160797,0.316952844208,0.335822331675,28.2411339247,0.797927580385
SP0191,0.153425066439,0.149413913311,0.153193149499,0.150553767958,0.148939182066,0.160949104853,0.155596532684,0.142917705099,0.108170560785,0.0896081042743,0.18697053324,0.310133462523,0.35276622439,0.366098615677,0.375749400403,0.37509027492,0.368857226721,0.368115955397,0.347952637755,0.317002997684,0.327955221384,32.001873657,0.813506913215
SP0192,0.148448910086,0.149112862836,0.152245705907,0.151240611701,0.144030330551,0.156771057087,0.155026021404,0.14164669006,0.0999797818151,0.0553102861347,0.165160384079,0.302655535111,0.355867313797,0.374930417569,0.377012870832,0.367966992665,0.378684535163,0.371344652763,0.349955597274,0.32378042832,0.334104843623,38.3384032088,0.717454913334
SP0193,0.15403104918,0.153327835338,0.154053706897,0.157959813048,0.158647744143,0.156718098615,0.155967793326,0.140129025568,0.0861697453569,0.0354011646929,0.145012027999,0.29824329474,0.360335584824,0.364081602642,0.368574269681,0.371647674174,0.375958025507,0.374201427674,0.343892968975,0.308596790914,0.332609020981,47.8393461571,0.842505506039
SP0194,0.153923369308,0.152436955586,0.152334650573,0.145837011043,0.148474410128,0.144958041756,0.144498181232,0.147573732164,0.112741172046,0.0962594914788,0.199191512546,0.307665420549,0.36012247843,0.367208089884,0.36943802814,0.367043987006,0.373385256214,0.372883558258,0.351336451065,0.323962907513,0.343018533274,28.9865963223,0.601118565014
SP0195,0.151964621003,0.152026926537,0.147092776655,0.148076780951,0.150036288171,0.149069976529,0.147989597273,0.13925992745,0.0676598014675,0.00386586686957,0.123118175051,0.292588968474,0.363614813178,0.368825599325,0.373213230988,0.367582721701,0.375010866022,0.372118333487,0.356963847676,0.321869589975,0.344967331162,55.2395814879,0.626358567119
SP0196,0.148773134313,0.150042504132,0.149347403894,0.15294297952,0.156828293142,0.152697066872,0.149230751569,0.144535465191,0.0933609042849,0.0577000467292,0.152605842846,0.297161910886,0.356868976754,0.368940204405,0.37520837096,0.369167192576,0.373820148662,0.373459584416,0.358905971327,0.325927009045,0.343672039569,41.6331379777,0.626267430711
SP0197,0.15533998329,0.149600176708,0.15208463497,0.154317664187,0.149493210259,0.161324846771,0.150246209901,0.144190317945,0.113987717133,0.0986676489105,0.189158324519,0.308737284019,0.356621580092,0.375329917618,0.370617434463,0.371223278408,0.368360195636,0.375454199147,0.34317661503,0.296850848437,0.332849197458,29.2783253301,0.888749102582
SP0198,0.156806029173,0.146527618017,0.149627585797,0.149490600225,0.141793442412,0.146177856029,0.157564794732,0.132570566649,0.0648459323432,-0.00843865065981,0.1162985066,0.28658039665,0.358822714155,0.360206719731,0.371088080124,0.373497343534,0.38052918207,0.376831262326,0.35830733535,0.315811454152,0.33867428658,58.5296760519,0.74935196066
SP0199,0.161704368678,0.151837830189,0.151563653742,0.143965713705,0.14803958758,0.154966757258,0.153800497848,0.136806652132,0.0957714916448,0.0337766810532,0.148626866284,0.296791534495,0.358777767689,0.370288817892,0.373097320445,0.370873983891,0.375678685278,0.374214103668,0.352817462517,0.311230984318,0.332240567217,46.4416697786,0.807412956191
SP0200,0.151821846917,0.143696306287,0.154926484119,0.148242857,0.142758862989,0.156017303706,0.154970791707,0.142310028056,0.0670303413786,-0.00226634461759,0.11489373064,0.293129977874,0.355678979427,0.37326254547,0.371249748957,0.368777927984,0.372673617278,0.377140428182,0.348175936869,0.312525675253,0.340964455748,57.9515939082,0.863165768245
SP0201,0.149753209592,0.150967228134,0.150765812818,0.150014560199,0.149461472132,0.153379823012,0.147149479481,0.146915479514,0.120826270046,0.0955155880807,0.188916399869,0.297617381496,0.362670816856,0.374172176675,0.37809263502,0.372962593097,0.376919883893,0.371962265639,0.355945566733,0.321008351708,0.338331943054,29.1241903444,0.668339596379
SP0202,0.154887318734,0.152295878423,0.145734535071,0.147022610072,0.14512470689,0.135394877005,0.146671293434,0.141363711774,0.0993171839016,0.0606701687065,0.168646180608,0.303873633203,0.357227016855,0.368802312497,0.368898316349,0.37557167777,0.375911877229,0.364930320597,0.349762403127,0.305469539669,0.329263784541,39.0115074158,0.820140804468
SP0203,0.142704072573,0.149922943043,0.1469530188,0.152603531818,0.154539603348,0.146999464773,0.142690973384,0.133288924506,0.0701747589197,0.00897407455913,0.130196889114,0.293853624989,0.359793557805,0.377726670465,0.369743543423,0.370440165059,0.375555452053,0.369962267784,0.35389123662,0.310426434395,0.329863467931,54.5901785721,0.858817760401
SP0204,0.151606669944,0.146999746853,0.150877663699,0.150215637768,0.149924392079,0.154239601272,0.15109994255,0.15071259581,0.124898950642,0.116149723223,0.205128117082,0.318622119648,0.359610089214,0.37544839503,0.376841174929,0.385793690457,0.372808274626,0.375476638431,0.354417088889,0.313845215638,0.331392467667,22.6387556258,0.773498852007
SP0205,0.155463725514,0.14831266107,0.155561636179,0.153046847708,0.149822076317,0.145893569483,0.148366435178,0.137419263811,0.0804582568691,0.0236872066663,0.134365026723,0.295334288863,0.35463081923,0.372289022729,0.377249151856,0.379051091089,0.368554593585,0.377418056224,0.352771750451,0.333165626589,0.339877278546,50.61238297,0.653190308651
SP0206,0.156624198068,0.151258687778,0.151881082938,0.147092904313,0.154557660731,0.149877326648,0.147569600251,0.1426657577,0.0745864548787,-0.00322579163587,0.113735318371,0.295711150316,0.35777975897,0.372762826826,0.377474506156,0.374412349997,0.379399027418,0.369526729243,0.358092173412,0.327240351102,0.346068114485,57.2731506343,0.633743306941
SP0207,0.156880459951,0.151964104504,0.145669524682,0.153128110468,0.147117186605,0.146586576765,0.153177076502,0.146422987519,0.122120617941,0.123363052089,0.208490567263,0.310172644785,0.363958289403,0.364588203939,0.374561170227,0.36420916338,0.372851816113,0.372176543365,0.35550888212,0.312533947964,0.3337498842,21.9396973377,0.77930861523
SP0208,0.149554358114,0.150349785748,0.154843373384,0.155723085769,0.148717400655,0.147152972183,0.150853818287,0.140650511365,0.0923002343236,0.0414492680363,0.147714746011,0.294135918648,0.352806553153,0.367965658858,0.374136970497,0.370590225519,0.373830646839,0.373663223741,0.363274697031,0.326705593938,0.335501845728,47.1123330668,0.601941200214
SP0209,0.148656889188,0.149042749237,0.151694292757,0.149726792236,0.14956473032,0.157291968578,0.148601126723,0.133591638765,0.0815378353902,0.0283024540416,0.137286048751,0.293171672109,0.358944448252,0.373594698021,0.369839942812,0.376227764179,0.373348537277,0.38322756214,0.352353658507,0.328760317089,0.342560961738,49.3379750787,0.704179628901
SP0210,0.150674981274,0.146475176548,0.144527835723,0.148583517998,0.152741980342,0.149384602764,0.150933610422,0.145131457921,0.0987099278643,0.0764471582145,0.167963627136,0.308809196824,0.357044570169,0.369692147152,0.376507406747,0.368202924946,0.376996450886,0.372479275279,0.351073864456,0.307963077784,0.333596561636,36.1553904169,0.88774988976
SP0211,0.142553995696,0.147607536512,0.154892463172,0.147763232588,0.150215741891,0.155202197552,0.153721628022,0.143114099641,0.0839846310557,0.0408548001343,0.153256167218,0.300703652967,0.365769903087,0.371299167783,0.374668545583,0.371900775473,0.373905287614,0.367861942138,0.35159989407,0.317266813812,0.32796829952,45.1967134322,0.782587183918
SP0212,0.153998022765,0.152069228338,0.152718911679,0.155474190632,0.150604691461,0.148449161017,0.154928075326,0.140507939122,0.127925004488,0.115208527537,0.193716691389,0.321458979468,0.362834898103,0.36930193554,0.377397090993,0.379744480399,0.375883688466,0.36804986177,0.349904701567,0.323179178564,0.340512933776,24.6005916488,0.755367939385
SP0213,0.153980262548,0.145511519963,0.149379604839,0.146534541766,0.152761080509,0.146908665608,0.148746417592,0.142476690124,0.103239553407,0.0655584065133,0.165230056707,0.300927635218,0.355406703174,0.36820639419,0.374708581972,0.372610206775,0.370856787352,0.372649472119,0.347956392089,0.314076171768,0.323881424386,38.3353465997,0.846218064896
SP0214,0.145283212209,0.142907587886,0.155381711708,0.145716527708,0.155756679968,0.153120408077,0.144914287105,0.146738004793,0.0824882837194,0.0306287662876,0.139828210385,0.305733926556,0.356071738841,0.37418755389,0.371357775605,0.372632262287,0.37129949265,0.373984442812,0.35483544455,0.31584435942,0.338284892574,47.2326293974,0.782266766343
SP0215,0.156635451778,0.150661579949,0.154121754808,0.154902505289,0.156869574714,0.152641198352,0.159399668882,0.142272252589,0.122441966048,0.0989784346477,0.189453471293,0.312181220738,0.357980797112,0.374139837567,0.370156104698,0.36966276545,0.377640761112,0.371128385826,0.348670957437,0.302007917122,0.323509049293,29.466699985,0.861873064005
SP0216,0.145244331394,0.151777851601,0.143178601103,0.147292188265,0.15105669211,0.153142439268,0.147152044708,0.153301638138,0.116784241665,0.0831773842836,0.178629609702,0.303045060312,0.361277855488,0.372708206828,0.363826875902,0.371140318017,0.371002418675,0.368261877683,0.341368334013,0.312920294754,0.327582387795,31.819556813,0.882496458763
SP0217,0.149152554373,0.147517303966,0.149630343506,0.156698968067,0.150226618071,0.148927332837,0.15282274757,0.141646313858,0.0907002577761,0.0571913149559,0.157813729462,0.304063106347,0.355642398067,0.368172029562,0.368509655676,0.371104013257,0.374576974229,0.373355940165,0.343925259597,0.306270695039,0.332939854851,42.8341724622,0.825171363769
SP0218,0.15252255048,0.152703303212,0.148838639196,0.14987035493,0.152687732823,0.149201319638,0.151607587409,0.145034888206,0.0813508142542,0.0294528158578,0.13348137841,0.297226204439,0.360221435944,0.367697449577,0.382001306563,0.375501027318,0.367733111408,0.372911832471,0.361508054478,0.321372109353,0.344388903392,50.4610310356,0.640086569632
SP0219,0.152665046928,0.155621881037,0.148972292624,0.154686511245,0.150334743769,0.153184593999,0.147900694447,0.139535353611,0.0787146356715,0.0360698395523,0.138576613576,0.297171856697,0.361822491794,0.369437198689,0.373903717182,0.374922602531,0.369166477614,0.367351080353,0.350662558274,0.299213242509,0.336294531205,48.7940175256,0.869473337292
SP0220,0.153045011716,0.155818373973,0.144616487748,0.148099365972,0.151599796485,0.154540063904,0.149275379564,0.150665677062,0.0821633542266,0.0395798302543,0.151587896882,0.297534376687,0.345358907505,0.366968090335,0.377115712142,0.371104756018,0.378053181028,0.372467369594,0.354967289829,0.3232869662,0.343515305271,45.1451730768,0.659447678892
